2025-04-21 00:00:00,11368.98046875,105.47418212890625,12797.575481770833,104.67625778198243,False,0
2025-04-22 00:00:00,11654.830078125,105.86314392089844,12793.2526171875,104.69450248718262,False,0
2025-04-23 00:00:00,11849.25,106.17430114746094,12790.106217447918,104.71200035095215,False,0
2025-04-24 00:00:00,12089.3095703125,106.73828125,12788.536614583334,104.73251007080079,False,0
2025-04-25 00:00:00,12178.490234375,106.7868881225586,12787.798151041667,104.75403034210206,False,0
2025-04-28 00:00:00,12186.51953125,107.1563949584961,12785.717682291666,104.77643867492675,False,0
2025-04-29 00:00:00,12257.26953125,107.34115600585938,12784.269876302084,104.79823577880859,False,0
2025-04-30 00:00:00,12276.3896484375,107.46757507324219,12782.715071614582,104.81984954833985,False,0
2025-05-01 00:00:00,12353.8701171875,107.10115814208984,12781.466940104166,104.83996700286865,False,0
2025-05-02 00:00:00,12536.2001953125,106.54419708251953,12781.58947265625,104.85571666717529,False,0
2025-05-05 00:00:00,12456.83984375,106.43671417236328,12780.840872395833,104.87073699951172,False,0
2025-05-06 00:00:00,12361.16015625,106.75916290283203,12779.55673828125,104.88852088928223,False,0
2025-05-07 00:00:00,12414.98046875,106.86664581298828,12778.26947265625,104.90808940887452,False,0
2025-05-08 00:00:00,12487.0,106.4855728149414,12778.243671875,104.92637607574463,False,0
2025-05-09 00:00:00,12480.3095703125,106.58329010009766,12778.15673828125,104.94543922424316,False,0
2025-05-12 00:00:00,12888.1298828125,105.75273895263672,12780.92833984375,104.96188468933106,True,15
2025-05-13 00:00:00,12981.8896484375,106.00678253173828,12783.561536458334,104.97835315704346,True,14
2025-05-14 00:00:00,12995.7802734375,105.8992919921875,12787.090670572916,104.99265312194824,True,13
2025-05-15 00:00:00,13052.7197265625,106.20221710205078,12790.193802083333,105.00794010162353,True,12
2025-05-16 00:00:00,13145.8798828125,106.38785552978516,12793.318600260416,105.02377147674561,True,11
2025-05-19 00:00:00,13159.3095703125,106.39763641357422,12796.695065104166,105.03682147979737,True,10
2025-05-20 00:00:00,13108.51953125,106.24129486083984,12799.221731770833,105.0484027481079,True,9
2025-05-21 00:00:00,12897.419921875,105.664794921875,12799.686998697916,105.05460308074952,True,8
2025-05-22 00:00:00,12891.9501953125,105.97746276855469,12800.7593359375,105.0608773803711,True,7
2025-05-23 00:00:00,12806.240234375,106.07518005371094,12800.862005208333,105.07066722869872,True,6
2025-05-27 00:00:00,13069.3203125,106.37808990478516,12802.732272135416,105.08355709075927,True,5
2025-05-28 00:00:00,12996.669921875,106.13380432128906,12803.774739583334,105.09570602416993,True,4
2025-05-29 00:00:00,13049.009765625,106.43671417236328,12805.318873697917,105.10802417755127,True,3
2025-05-30 00:00:00,13049.1298828125,106.78846740722656,12806.90400390625,105.12070774078369,True,2
2025-06-02 00:00:00,13104.240234375,106.4289779663086,12809.64013671875,105.13048881530761,True,1
2025-06-03 00:00:00,13180.4501953125,106.33100891113281,12812.702805989584,105.14006824493408,True,0
2025-06-04 00:00:00,13181.9697265625,106.74242401123047,12815.800338541667,105.15280982971191,True,0
2025-06-05 00:00:00,13113.4697265625,106.4289779663086,12818.215338541666,105.16417644500733,True,0
2025-06-06 00:00:00,13249.8095703125,105.86082458496094,12821.4020703125,105.17236598968506,True,0
2025-06-09 00:00:00,13263.1298828125,106.00775909423828,12824.95806640625,105.17922416687011,True,0
2025-06-10 00:00:00,13336.2900390625,106.05673217773438,12830.575065104167,105.18517406463623,True,0
2025-06-11 00:00:00,13299.8701171875,106.23306274414062,12835.60486328125,105.19363918304444,True,0
2025-06-12 00:00:00,13350.849609375,106.5367202758789,12841.205657552084,105.20083591461182,True,0
2025-06-13 00:00:00,13202.259765625,106.37998962402344,12844.791920572916,105.20720081329345,True,0
2025-06-16 00:00:00,13328.4296875,106.23306274414062,12847.083248697916,105.21283107757569,True,0
2025-06-17 00:00:00,13217.51953125,106.7914047241211,12847.98984375,105.22130123138427,True,0
2025-06-18 00:00:00,13213.8798828125,106.86976623535156,12848.525911458333,105.23088382720947,True,0
2025-06-20 00:00:00,13185.83984375,107.0558853149414,12848.79017578125,105.2430786895752,True,0
2025-06-23 00:00:00,13312.75,107.14404296875,12850.148841145834,105.25465702056884,True,0
